Price,Close,High,Low,Open,Volume,MA10,MA50,Return
2015-08-25,410.5798034667969,423.1923637889751,395.017358335643,416.0067919283938,13735078,430.97742919921876,396.42201232910156,-0.005860701166384041
2015-08-26,402.6189270019531,414.8722271743933,400.5010834801116,412.14929209852943,11498212,427.9594757080078,396.943154296875,-0.019389352319877373
2015-08-27,409.50201416015625,416.04463932887,407.70562103165025,411.46857343462415,15343392,425.11549682617186,397.55468383789065,0.017095786354250908
2015-08-28,420.1858215332031,425.4237164200537,416.6119170155752,416.6119170155752,7208820,423.6708160400391,398.4298107910156,0.02608975537021041
2015-08-31,413.8890075683594,429.1866955921507,409.3885605792317,429.1866955921507,9917064,421.8649658203125,398.96343505859375,-0.01498578400829309
2015-09-01,411.8467712402344,421.5283757295798,409.19945498800143,412.2249592762676,9071550,419.01531677246095,399.6335845947266,-0.004934260854433825
2015-09-02,415.79888916015625,421.6797325966664,412.22503007207746,415.2505348799459,11171830,416.13731689453124,400.4228643798828,0.009596088147104886
2015-09-03,415.7610778808594,420.54516657182114,413.1704986328369,419.84552782097416,8590536,414.80609741210935,401.24655883789063,-9.09364605885532e-05
2015-09-04,406.1550903320313,420.16697786196045,403.5267015109917,417.14147307087524,7318888,411.9337677001953,401.76618896484376,-0.023104585926585375
2015-09-07,400.4065856933594,410.33402170228567,398.98838054922703,410.31509383415107,5180988,410.6743988037109,402.2850628662109,-0.014153471852273336
2015-09-08,400.425537109375,406.17397716542786,397.9673147149846,401.6357204373225,5459496,409.6589721679687,402.84818603515623,4.733043034943485e-05
2015-09-09,411.7332763671875,415.8555349928571,405.4175549383706,411.1281847720272,9148664,410.5704071044922,403.53875610351565,0.028239305962955763
2015-09-10,408.61322021484375,412.7922162250654,401.25748182757155,410.2961845721561,8363004,410.4815277099609,404.2380242919922,-0.007577857636071328
2015-09-11,412.5086364746094,418.42728899062064,410.5231491113349,412.81120539617984,9883810,409.71380920410155,404.9978039550781,0.009533260469931637
2015-09-14,415.912353515625,417.5196529040691,409.4453463858164,415.62871244707605,6557076,409.9161437988281,405.87860412597655,0.00825126249502195
2015-09-15,415.7042846679688,417.21703686278016,411.52533442912215,415.7799499770293,5291886,410.30189514160156,406.77642211914065,-0.0005002709005813566
2015-09-16,416.6308898925781,419.6942039775319,415.36396911142543,419.0323748656052,7478240,410.3850952148438,407.8667388916016,0.002229000899881095
2015-09-18,417.6897277832031,422.7763842000308,415.6475494684468,420.4694465798417,11576876,410.5779602050781,409.1257257080078,0.00254142915542821
2015-09-21,417.7654724121094,419.35384388420243,413.1704780003256,416.00688860444683,4351234,411.73899841308594,410.39000915527345,0.0001813418522602639
2015-09-22,418.82427978515625,429.6026377247146,416.42279523172846,421.6796176353553,9626986,413.5807678222656,411.57978759765626,0.0025344540010294736
2015-09-23,422.15240478515625,425.97209480251337,415.04245108045626,418.8243315264599,4758254,415.7534545898437,412.67653381347657,0.007946351633929316
2015-09-24,431.342529296875,435.93747856109,419.78886241026544,421.1125209854329,13399262,417.7143798828125,413.86064392089844,0.021769684141431878
2015-09-28,418.10595703125,432.21234831656693,416.38518236180954,431.11559337151414,9788464,418.6636535644531,414.74182495117185,-0.03068691669982493
2015-09-29,424.2702331542969,428.6383233766037,415.0613638366759,416.763209975414,8699370,419.8398132324219,415.6494775390625,0.014743334839848243
2015-09-30,439.4356994628906,442.0830164950381,425.8209261547036,429.01664369998025,9495692,422.19214782714846,416.86497619628904,0.03574482752618291
2015-10-01,443.6334838867188,452.9747096947374,438.6981116642833,442.4421823676277,10864394,424.9850677490234,417.32182739257814,0.009552670456585588
2015-10-05,446.9237060546875,449.79792585988514,439.45449243541094,443.61456078032444,6881760,428.01434936523435,417.916337890625,0.007416532537496412
2015-10-06,436.6558837890625,451.0081470160018,434.1976616301814,448.92811288156395,8711880,429.9109649658203,418.3444458007813,-0.022974440886714964
2015-10-07,428.5627136230469,442.0073183280309,426.7663202437458,437.18542030990693,9182488,430.9906890869141,418.68935424804687,-0.018534435161591034
2015-10-08,428.1656188964844,434.76498203926764,425.858680976876,429.77291814222866,9080874,431.92482299804686,419.1949908447266,-0.0009265732037336827
2015-10-09,441.4966735839844,443.57670755171597,429.62156133510246,429.62156133510246,11782138,433.8592498779297,419.9857794189453,0.031135275928642514
2015-10-12,424.6673889160156,461.31382177658185,419.4105655609098,453.447491530686,30404970,433.1917358398438,420.2694207763672,-0.03811871226877406
2015-10-13,415.7798767089844,420.166848067766,410.40957966442875,418.8242622652458,15326862,432.95912780761716,420.4917932128906,-0.020928172115398547
2015-10-14,415.0992126464844,421.8877161409393,411.1660475209322,412.77334680390254,8865510,432.0420257568359,420.6472277832031,-0.0016370779362571142
2015-10-15,415.0046691894531,417.6519856782287,411.88461761339613,415.96906723372143,8255666,429.5989227294922,420.7864013671875,-0.00022776110903344193
2015-10-16,417.8861999511719,420.3670294690415,416.01602684275827,419.45102155980857,6418992,427.0241943359375,421.1473376464844,0.0069433694983400684
2015-10-19,424.3936767578125,425.9394433738416,420.0236177714271,420.5961170232737,7347494,424.77119140625,421.4183190917969,0.01557236589148192
2015-10-20,429.7368774414063,431.28264360541044,423.8783127954048,424.7943206485149,8788310,424.07929077148435,421.79162841796875,0.012590198620331838
2015-10-21,434.4887390136719,437.7137992303429,429.3744034676804,429.3744034676804,7278098,424.67189331054686,422.1945452880859,0.011057607158495353
2015-10-23,438.8777770996094,440.0609324742799,429.41244092206176,435.7862915754406,6033362,425.74310913085935,422.7578564453125,0.010101615282138265
2015-10-26,439.7366027832031,442.1601731800675,436.30160791171363,440.44267574432274,3195942,425.5671020507813,423.1632415771484,0.0019568675572261274
2015-10-27,438.6870727539063,440.8243938302135,436.66422356608916,438.91606312099185,5263748,426.9690704345703,423.2810137939453,-0.0023867242859795246
2015-10-28,440.1372985839844,441.969314378067,434.7176589608103,436.8168223710688,5255472,429.4048126220703,423.3249237060547,0.0033058321526870937
2015-10-29,437.02679443359375,441.16786237630754,433.5917994707729,440.09917864072287,5887324,431.5975708007812,423.37280700683596,-0.007067122373854207
2015-10-30,433.3627624511719,437.00769240817124,431.28270080457077,437.00769240817124,4044676,433.4333801269531,423.4011120605469,-0.008383998484968513
2015-11-02,431.74066162109375,433.4963629041194,425.2141808114641,431.2826809499298,3544988,434.81882629394534,423.22906005859375,-0.0037430554044450837
