Date,Close,High,Low,Open,Volume,MA10,MA50
2017-02-15,230.3646545410156,231.72322609216963,229.03895059476093,230.71525695393578,15236663,227.20268859863282,230.13937866210938
2017-02-16,233.9144287109375,234.3417221479759,230.63853673918584,230.63853673918584,19655195,227.72858428955078,230.4389205932617
2017-02-17,235.6674346923828,236.25908081921085,231.93138131199538,233.69533456982208,14847356,228.64561767578124,230.6819287109375
2017-02-20,235.6455078125,236.40149191079263,233.69531955127553,234.58275942983158,11650581,229.3851577758789,230.8854946899414
2017-02-21,238.45030212402344,239.05288946422192,235.13057187818862,235.60168880830594,14186476,230.64073638916017,231.15282592773437
2017-02-22,264.5917053222656,265.5010568060167,239.28292409646645,239.50205603859223,127323130,234.6364501953125,231.88776550292968
2017-02-23,259.16845703125,267.76906249696856,258.42342871611294,265.92841807352676,62249698,237.92330627441407,232.42790588378907
2017-02-27,271.47222900390625,275.3945172115851,260.8337748164993,260.866627790657,83422197,242.4975112915039,233.24282623291015
2017-02-28,271.2859802246094,273.4662710516185,269.1933363399269,269.96027633993856,36111716,247.05966491699218,234.03561553955078
2017-03-01,270.50811767578125,272.67743815756904,269.5220602518181,271.7352042077973,24385665,251.10688171386718,234.78918243408202
2017-03-02,271.0011291503906,274.93438810018756,268.8756322779892,271.2530994836367,18063590,255.1705291748047,235.57298797607422
2017-03-03,275.77801513671875,282.18738823080196,272.0529321604447,272.0529321604447,84305639,259.3568878173828,236.4288851928711
2017-03-06,286.03302001953125,287.49019448164756,277.2461790253962,278.0678838294902,66724743,264.39344635009763,237.53326904296875
2017-03-07,285.9453125,290.77698136192043,284.01702145098284,288.9911312073668,42071555,269.42342681884764,238.6185873413086
2017-03-08,282.9323425292969,286.5478658772456,281.8148150032293,286.5478658772456,43336972,273.871630859375,239.68681427001954
2017-03-09,281.957275390625,284.42241866995744,280.8068946967048,282.66945064716174,31094457,275.6081878662109,240.65994171142577
2017-03-10,280.8397216796875,283.98415769531164,276.35864072240764,282.72418919033964,24785585,277.7753143310547,241.67645538330078
2017-03-14,282.55987548828125,289.02404227048964,281.62861209829543,288.9692483041829,27765035,278.8840789794922,242.65834838867187
2017-03-15,285.9453125,288.43236737819194,282.75708215282054,282.8994937926333,24107889,280.3500122070312,243.63366729736327
2017-03-16,284.34576416015625,287.13958367402637,283.4582949583472,287.05193672885827,15924023,281.73377685546876,244.56516204833986
2017-03-17,285.0140686035156,289.2321799625434,284.433393001409,286.61365450567615,22727289,283.13507080078125,245.4911785888672
2017-03-20,280.6535339355469,286.2302317171409,280.1166817695777,286.1754377491358,12869337,283.62262268066405,246.42749420166015
2017-03-21,276.9284362792969,281.33281251947153,275.9423788407116,280.96031298332053,22596181,282.7121643066406,247.2443878173828
2017-03-22,276.030029296875,277.38858628886936,273.14856265281554,274.34276698473917,20291685,281.72063598632815,248.05405029296875
2017-03-23,279.01007080078125,279.9413341381721,275.65748768059166,276.78595662717277,11807911,281.3284088134766,248.91126190185548
2017-03-24,281.957275390625,283.1076853391976,277.9473109398877,279.1853678268675,16282523,281.3284088134766,249.77417053222655
2017-03-27,274.1454772949219,280.20426106639366,273.290890532013,278.5279405097238,32452615,280.658984375,250.49749603271485
2017-03-28,272.9732360839844,276.9722301267818,272.1734138717025,275.65749676752216,21707345,279.7003204345703,251.2094290161133
2017-03-29,275.3617248535156,276.0957827422346,270.2561433592144,274.2770498838029,18924345,278.6419616699219,251.93801574707032
2017-03-30,278.42938232421875,279.3277926458154,274.5618589984057,275.0000936652086,27862325,278.0503234863281,252.78996795654297
2017-03-31,289.4403686523437,293.11068679847307,277.4104746149594,277.4104746149594,45390562,278.4929534912109,254.01552642822264
2017-04-03,301.2182922363281,302.50017278951555,292.97924472262855,294.0639196340926,44886623,280.54942932128904,255.51477081298827
2017-04-05,310.05987548828125,310.71725677243865,302.4124754291378,305.7212350749376,40323877,283.8625732421875,257.1858068847656
2017-04-06,315.20928955078125,317.4881685029597,307.2551249531842,308.7451521897154,50620850,287.78049926757814,258.994453125
2017-04-07,308.2192687988281,314.2232602600895,307.3318288236909,311.44041115394384,31875272,290.7014190673828,260.70668518066407
2017-04-10,302.6863708496094,312.22917930830516,301.79890177437596,308.96424330249187,30768410,292.7743286132812,262.25829925537107
2017-04-11,300.7142639160156,306.8716366186177,300.2212352800401,304.1106704062244,32249647,295.43120727539065,263.8142953491211
2017-04-12,296.6933898925781,303.8039683500523,296.068890726405,303.0041460235815,27448279,297.80322265625,265.25569122314454
2017-04-13,299.0599365234375,300.9443752079067,295.2362066739684,296.6933811034245,12713918,300.1730438232422,266.65808349609375
2017-04-17,304.98712158203125,305.79788485816096,299.1036610931448,299.1036610931448,11837502,302.8288177490234,268.17726654052734
2017-04-18,300.2431945800781,308.96430001861194,299.5419897353691,306.7621265491172,16016414,303.9091003417969,269.58206848144533
2017-04-19,299.9363708496094,302.9493368014956,297.4712275270308,299.98019431958176,11572557,303.780908203125,271.0076864624023
2017-04-20,300.1007385253906,303.8806153911781,298.9065050268288,302.17147072196843,8393496,302.7849945068359,272.4797592163086
2017-04-21,307.32086181640625,311.374649837,302.0728403483843,302.50013381105487,30230907,301.99615173339845,274.06117431640627
2017-04-24,310.58575439453125,314.44233625590385,306.8168194614036,308.75605163079604,25512511,302.23280029296876,275.7549990844727
2017-04-25,313.9602966308594,321.6186675605162,312.49218110489363,319.9204641856001,36764315,303.3601928710938,277.541513671875
2017-04-26,310.37762451171875,315.5489403211543,307.3427760328846,314.44238306002876,16763153,304.32652893066404,279.2230682373047
2017-04-27,308.8547058105469,312.06487733084526,307.2551199250543,310.49814442003,12571594,305.54266052246095,280.8855587768555
2017-04-28,305.72125244140625,311.2212443406213,304.8009302931679,308.90951235689823,11848658,306.2087921142578,282.48669494628905
2017-05-02,300.3198547363281,307.21128586362573,299.3885913289949,307.21128586362573,18591411,305.7420654296875,283.892373046875
2017-05-03,300.2212219238281,302.55486534292913,299.1036942992869,301.7112490049999,9500038,305.7398681640625,285.28950439453126
2017-05-04,297.5589294433594,302.30295212389257,296.7043424503725,301.2949829727436,14365934,305.5021240234375,286.56239440917966
2017-05-05,291.0509033203125,299.6186546877648,290.33875733120516,298.3586860887891,15598448,304.5971405029297,287.6700637817383
2017-05-08,289.5498962402344,293.5160370217857,288.881573741252,291.43436383027375,16066733,302.8200439453125,288.74815155029296
2017-05-09,291.5111083984375,292.234195700262,289.29793525616185,290.11966925385366,21106150,300.91257934570314,289.80936767578123
2017-05-10,297.8108825683594,298.79693992560635,291.57683288581313,292.48618454108714,22906024,299.2976379394531,290.47375122070315
2017-05-11,297.9094543457031,300.14450954499097,296.1783689882757,298.9064527906211,13783848,298.0508209228516,291.2485711669922
2017-05-12,295.9154663085937,298.88457954809815,294.51308600904184,298.0190513852481,7523427,296.75689697265625,291.73743591308596
2017-05-15,294.5240478515625,297.2192792184712,292.2013452616669,297.2192792184712,6738085,295.6371765136719,292.202197265625
2017-05-16,297.19732666015625,301.7112608002777,293.84471440081353,294.95130082956985,12655992,295.3249237060547,292.7359814453125
2017-05-17,296.49615478515625,299.3118860013444,295.3238330256958,296.47424304912863,9844573,294.9524169921875,293.2458819580078
2017-05-18,290.85369873046875,295.81683819203516,290.14155273886877,293.6804002172352,9790379,294.2818939208984,293.5473956298828
2017-05-19,288.9911499023437,292.68337961136086,287.05191748849916,292.0917627711307,12813204,294.07591857910154,293.60655822753904
2017-05-22,290.1524963378906,292.22322838132334,288.1913522214276,290.6674367251093,8801430,294.1361785888672,293.6907019042969
2017-05-23,286.0768127441406,291.4015400451478,285.29893149975817,290.49215913196133,9223001,293.5927490234375,293.75359130859374
2017-05-24,284.356689453125,287.86268408183787,283.78698434148356,286.5040979986178,14326531,292.24732971191406,293.80157958984375
2017-05-25,285.39752197265625,287.57778334996533,284.0827594460683,284.86066987160564,25922008,290.9961364746094,293.89273559570313
2017-05-26,293.0340270996094,294.5897896885232,284.86071512323315,285.72624336609897,21430443,290.70799255371094,294.1022186279297
2017-05-29,297.3288269042969,299.2023241970798,292.6614809058712,292.9682744617091,24022633,290.98847045898435,294.32988891601565
2017-05-30,297.8656921386719,299.03801393737086,295.4881955634599,297.109722593088,9658309,291.05530700683596,294.60028747558596
2017-05-31,293.7789611816406,299.7500983765346,292.70525704646286,299.541922292781,16423338,290.78358764648436,294.77558532714846
2017-06-01,291.0509033203125,293.6256052264595,289.90052264703195,292.0260193745756,9534069,290.8033081054688,294.98353271484376
2017-06-02,290.2839660644531,293.3407554062333,288.58576276553174,292.5299919783309,11495005,290.9325897216797,295.2506433105469
2017-06-05,291.2919616699219,293.84475209840235,288.33381874517136,290.612697841191,10835031,291.0465362548828,295.55588195800783
2017-06-06,287.6654052734375,292.29986817735755,287.2709941025437,292.29986817735755,9591064,291.2053955078125,295.72898864746094
2017-06-07,293.406494140625,294.0638754355538,286.8327982099465,287.3148563728158,11199223,292.1103759765625,295.9579730224609
2017-06-08,291.80682373046875,294.67734819327615,291.00703093895726,293.6255558733956,7903123,292.7513061523438,296.3111999511719
2017-06-09,292.6833801269531,296.46325678192227,291.6534993337892,294.7431417132809,13836547,292.71624145507815,296.70540283203127
2017-06-12,289.1225891113281,291.3795853185319,288.58573703876306,290.67838062520116,8432435,291.89561767578124,296.9806201171875
2017-06-13,288.0050354003906,290.77694244184295,287.2709778022215,289.3745624369237,6025338,290.9095520019531,297.17213317871096
2017-06-14,297.4602966308594,298.0080900245633,288.34475126774106,288.34475126774106,52939271,291.277685546875,297.33253173828126
2017-06-15,303.256103515625,305.67742338758796,297.8108764274351,298.0080820438874,28290813,292.4982055664062,297.3732879638672
2017-06-16,304.31884765625,305.8526982769538,300.0459132918473,304.3845828576522,32710880,293.9016937255859,297.2584674072266
2017-06-19,308.79986572265625,310.23512801107927,304.62557850041236,304.62557850041236,15236956,295.65248413085936,297.1302789306641
2017-06-20,309.4791564941406,311.6156234270032,308.40545240856045,308.74509887015887,10142474,297.8338592529297,297.1554766845703
2017-06-21,311.5937805175781,312.90851393722255,307.7043157168712,308.4822262298051,19992472,299.652587890625,297.3336248779297
2017-06-22,313.9274597167969,316.7212792589446,312.842784877381,313.2262548937001,22118609,301.8646514892578,297.5978887939453
2017-06-23,314.6286315917969,315.9762472535587,313.4782508109989,314.66151382350904,31143289,304.0591766357422,297.9565936279297
2017-06-27,314.9134826660156,316.1953631129135,312.2511335868611,313.78501362683903,32591540,306.6382659912109,298.27366455078123
2017-06-28,306.4443359375,315.52699801328106,305.7979251807853,315.52699801328106,15567803,308.48219604492186,298.3028088378906
2017-06-29,305.1734619140625,308.9643095837712,304.60375672950687,306.77307728770523,12898245,309.2535125732422,298.4014141845703
2017-06-30,302.3905639648437,305.10767753186303,301.3058892332133,305.0200305945174,7814271,309.1669586181641,298.450498046875
2017-07-03,302.6206359863281,305.6116902473523,300.4184627057501,304.18736894293255,9195278,308.99713745117185,298.50089599609373
2017-07-04,311.5827941894531,312.71129242237436,304.36268736167807,304.5818047113755,18816782,309.2754302978516,298.5861346435547
2017-07-05,316.1186828613281,317.1704754386472,312.0320124721136,313.22624596003726,27209010,309.9393829345703,298.6967932128906
2017-07-06,316.09674072265625,317.72920877134305,315.0997129536283,317.4443269775344,13590313,310.3896789550781,298.73952209472657
2017-07-07,326.7461853027344,328.1923892056725,315.5380246046609,316.1953767175166,35845310,311.6715515136719,299.0668933105469
2017-07-10,327.11865234375,328.8826201413536,326.29694765696473,327.6116810067517,3504540,312.92055358886716,299.43217224121094
2017-07-11,327.4473571777344,329.6495304160742,325.8368007814019,328.90453142984273,20995547,314.17394104003904,299.8666943359375
2017-07-12,331.1176452636719,334.163463902192,328.13756182388346,328.55388474918436,17104482,316.6412719726562,300.4826501464844
2017-07-13,336.17938232421875,336.8199035117409,332.656574767268,333.23083819268896,23010262,319.7418640136719,301.2018133544922
2017-07-14,338.75250244140625,339.2494504545176,334.73274649033704,335.71561429862214,20530867,323.3780578613281,302.02568481445314
2017-07-17,342.72808837890625,344.46187758149114,339.4703115005978,339.4703115005978,18749450,327.38880310058596,303.059228515625
2017-07-18,335.6935119628906,342.7390980071215,333.72780592964097,341.6347724194457,19640167,329.7998748779297,303.98210083007814
2017-07-19,338.5758056640625,339.6911889799396,334.0811877476589,334.0811877476589,11790198,332.04558715820315,304.92339477539065
2017-07-20,337.6812744140625,342.3415214996898,336.5327475955056,340.07764097351,13626050,334.20404052734375,305.7208026123047
2017-07-21,350.07183837890625,351.55162454929496,341.2261765195144,342.34153025566445,97142371,336.53660583496094,306.76405029296876
2017-07-24,356.7530517578125,358.8843875143297,350.07186852073573,353.38484536428825,43429394,339.5000457763672,307.9808020019531
2017-07-25,353.8597106933594,358.8954485161936,352.8547569774608,358.84021896571454,20063064,342.1412811279297,309.1675152587891
2017-07-26,358.40948486328125,359.98867237737886,353.62775048089657,354.3124434895297,21954323,344.87046508789064,310.3917584228516
2017-07-27,352.2363586425781,360.34209887458707,350.8117723641074,359.56909156190886,18409364,346.4761627197266,311.5065625
2017-07-28,352.15899658203125,354.6989658778993,348.525759487821,351.4522176452941,14331863,347.8168121337891,312.73266845703125
2017-07-31,356.7419738769531,357.5370965308563,352.501359039085,353.81551558707315,16567422,349.21820068359375,314.08768493652343
2017-08-01,354.1799621582031,358.4095194605089,351.5074771130434,358.4095194605089,12311920,351.066845703125,315.3682342529297
2017-08-02,359.8340759277344,361.26969023783977,355.1737992973622,355.5934612712648,20786240,353.1926727294922,316.84337951660154
2017-08-03,364.45013427734375,367.7189682862611,357.1505462736136,359.3150253418695,19707381,355.8695587158203,318.44524841308595
2017-08-04,358.27703857421875,367.29938929768093,356.7199366792824,367.29938929768093,18579866,356.69007873535156,319.9028387451172
2017-08-07,356.99591064453125,360.3640867369866,356.1566163033664,360.3640867369866,9537088,356.71436462402346,321.1820764160156
2017-08-08,353.9480285644531,358.0340419238002,350.4693927800025,357.3604065854902,10961296,356.7231964111328,322.31446044921876
2017-08-09,353.1197814941406,357.8021444660546,350.07186523694463,353.7161308845041,10436651,356.19422607421876,323.41954223632814
2017-08-10,349.92828369140625,354.8535916921295,348.51475520805775,351.8498178637034,10188164,355.9634185791016,324.54252868652344
2017-08-11,341.5132751464844,348.967464630518,338.58678761302866,342.5513428482333,16996281,354.8988464355469,325.55177612304686
2017-08-14,347.4324951171875,349.96140694888464,344.77106775114976,344.77106775114976,13440617,353.9678985595703,326.6947467041016
2017-08-16,345.8974914550781,348.0840566366835,342.3857120219696,347.2005902980852,13576650,353.1396514892578,327.7868572998047
2017-08-17,346.1183166503906,352.8657566065738,344.8041602322947,346.5379491135567,15828719,351.76807556152346,328.95591552734373
2017-08-18,347.95147705078125,348.4815685961571,343.0372273607492,345.433623300069,7935890,350.1182098388672,330.04681518554685
2017-08-21,345.52197265625,349.88407444073005,344.6053922553308,348.30488696900096,7573558,348.8427032470703,331.1211181640625
2017-08-22,344.5611877441406,348.9453455451467,343.67772156256984,347.2005285865704,9533641,347.59923095703124,332.15867431640623
2017-08-23,349.4202880859375,350.4141840834896,343.03727957403726,345.62142096255786,8320052,347.1464569091797,333.36462829589846
2017-08-24,346.32818603515625,351.8608720375302,345.54412100929085,351.17620841076945,12654347,346.46729736328126,334.5310913085938
2017-08-28,345.9969177246094,349.39823859854124,344.81527651938814,348.7577467806436,12316426,346.07416076660155,335.50182373046874
2017-08-29,338.3990478515625,346.2066409760301,337.92418587354905,344.95874238502597,15164812,345.7627380371094,336.2046826171875
2017-08-30,345.45574951171875,346.4938173172478,340.40898371851057,341.8004262707008,10334911,345.5650634765625,337.02742065429686
2017-08-31,352.1700744628906,352.82162389260805,347.6423131063957,347.86317232202674,25104625,346.19232177734375,337.89482482910154
2017-09-01,355.61553955078125,357.05115383004073,353.16394346993843,353.3516590452941,15431918,347.1420440673828,338.8175524902344
2017-09-04,356.3333740234375,361.36911157787165,352.46821979952165,356.80823608083756,21560532,347.98023376464846,339.71234436035155
2017-09-05,360.5850524902344,361.08200047729855,358.0340547891191,360.010789032804,25216776,349.4865417480469,340.6454962158203
2017-09-06,363.4121398925781,364.9802994554052,358.420603169383,359.215696425472,48745984,351.37163696289065,341.62116638183596
2017-09-07,361.3801574707031,367.7411096049939,360.01080077906107,363.54466635224634,16205339,352.5676239013672,342.55049987792967
2017-09-08,360.85009765625,363.655098312809,358.72979009353804,362.21945435673086,13248413,354.0198150634766,343.6386151123047
2017-09-11,361.2917785644531,365.2452762826746,360.6954587109712,362.79368013282823,12690592,355.54930114746094,344.7609814453125
2017-09-12,363.8759460449219,364.42809409734394,360.8942581002054,363.43419811577184,6500191,358.09699096679685,345.9906890869141
2017-09-13,375.0296630859375,379.844512077877,363.1029112427437,363.98637761859646,29377106,361.05438232421875,347.4388696289063
2017-09-14,372.7546997070313,380.55126562556444,371.93752063969015,378.03341168690326,11867640,363.1128448486328,348.6623077392578
2017-09-15,371.8491821289063,376.7302886289489,368.7349787997664,371.9375258130909,28595395,364.7362091064453,349.77691772460935
2017-09-18,373.5056457519531,375.93518546398866,372.42340616228984,375.4713516471557,5061995,366.45343627929685,350.9250958251953
2017-09-19,370.43560791015625,374.91919712132307,369.7288584677731,374.8971112012486,7718697,367.43849182128906,351.79888427734375
2017-09-20,374.2124328613281,385.4103191373645,373.3068806155662,378.1659306584799,24942703,368.5185211181641,352.74075988769533
2017-09-21,371.6503601074219,376.22229296328493,369.3975373029488,374.1461575180318,12950541,369.54554138183596,353.62481994628905
2017-09-22,361.0709533691406,371.0099134021045,359.21567689802566,371.0099134021045,12294087,369.567626953125,354.22388610839846
2017-09-25,362.9041137695313,365.7312000865037,355.6818112754915,360.01076969032425,14229631,369.72886047363284,354.75838073730466
2017-09-26,362.26361083984375,365.3336424397479,358.7739467246368,362.9703898265132,10564143,369.567626953125,355.2286029052734
2017-09-27,353.0093078613281,364.7372850073384,351.3970062444324,364.6931131681689,18448855,367.36559143066404,355.43422729492187
2017-09-28,347.3994140625,354.66588963136644,344.6385850391673,353.2302750520742,29547622,364.83006286621094,355.66834533691406
2017-09-29,344.94775390625,350.46938144823713,344.152631283785,349.7405165870434,16666208,362.1399200439453,355.7957843017578
2017-10-03,352.65594482421875,355.085455033399,346.91342861879815,351.17615867583663,18345748,360.05494995117186,356.09527770996095
2017-10-04,361.7114868164063,364.40602843646917,351.4412375981986,353.03145356480366,18907611,359.1825378417969,356.32807067871096
2017-10-05,364.0526123046875,365.9520604692661,361.62310204053017,364.4280729585558,10631751,358.1665557861328,356.47406188964845
2017-10-06,369.7509765625,370.7669584615433,363.3679386950757,363.98637399818506,12997688,357.97661743164065,356.79188720703127
2017-10-09,366.9238586425781,370.9656999703981,365.75327538987113,370.6122957615288,8850408,358.56190795898436,356.96217468261716
2017-10-10,372.4675903320313,374.2786948439745,367.0784781257912,367.0784781257912,14732024,359.51825561523435,357.36679931640623
2017-10-11,371.120361328125,379.1819593651979,369.28717068912994,373.39527044050953,15420644,360.4039306640625,357.74602661132815
2017-10-12,385.520751953125,387.3097705386096,371.98169897022944,371.98169897022944,18642942,363.6550750732422,358.32160217285156
2017-10-13,387.1551208496094,393.44978498836514,385.78576431902826,388.4140772671283,21509701,367.6306457519531,358.98110534667967
2017-10-16,387.3097534179688,394.0240500662016,380.46291176163845,388.28156339168794,32009221,371.866845703125,359.5306188964844
2017-10-17,386.2275085449219,390.49020902383444,383.0691040582567,387.8398101808125,13898844,375.2240020751953,359.96616638183593
2017-10-18,403.9630432128906,405.4649153973405,386.51466353590337,387.5748172799893,36671941,379.44915771484375,360.87988647460935
2017-10-19,401.9310302734375,407.2317983458048,398.8830849459252,404.5372277273808,8014767,383.23699951171875,361.7785888671875
2017-10-23,415.11669921875,417.3032938048764,401.577646649503,403.25623557808177,27455320,387.77357177734376,363.00196228027346
2017-10-24,412.6871948242188,418.6284844323052,410.0147394376654,418.6284844323052,13857773,392.3499053955078,364.193310546875
2017-10-25,415.1830139160156,417.83338351959236,410.58899472275726,415.271357603654,10011782,396.62144775390624,365.4984051513672
2017-10-26,418.4960021972656,423.08999202991583,411.2516132007852,415.22719720292406,16840049,401.3590118408203,367.03805969238283
2017-10-27,410.74359130859375,422.60408508004355,408.9104008373966,419.6444831175931,11498547,403.8812957763672,368.3042816162109
2017-10-30,416.3314514160156,417.67872194578825,411.07485532210063,412.57672728298724,7823263,406.79892883300784,369.7129608154297
2017-10-31,415.6026306152344,417.7671098544238,411.7816483214438,417.4137351173189,9504986,409.6282165527344,371.10264709472654
2017-11-01,420.7708740234375,423.0899546574313,417.76710036464516,418.65056667454996,17571371,413.0825531005859,372.5590350341797
2017-11-02,418.142578125,422.5157380123426,417.1045103286451,420.88132084905544,10277678,414.50050659179686,374.0114471435547
2017-11-03,417.5683288574219,422.27274790714154,415.29342005487695,422.27274790714154,4798537,416.0642364501953,375.4715899658203
2017-11-06,411.9141845703125,416.3315164424044,410.3681405304897,416.3315164424044,9757496,415.7439849853516,376.7214678955078
2017-11-07,400.5175476074219,413.0185341333475,398.9052457074993,412.2896986591095,20447574,414.5270202636719,377.8052551269531
2017-11-08,392.1687927246094,400.2083039441085,390.53440506757977,398.6622599719339,17752793,412.22559814453126,378.72869262695315
2017-11-09,397.77880859375,401.93107988691895,394.04616981942183,395.23883909702386,15007224,410.1538787841797,379.9162878417969
2017-11-10,390.4239807128906,397.977572280075,388.36993103796044,397.977572280075,13923102,408.1219177246094,380.81565246582034
2017-11-13,386.62506103515625,393.97987886685445,385.8520243415109,390.9319334198506,9088619,405.1512786865234,381.50475219726565
2017-11-14,391.6829223632813,395.34927393272386,385.631202719894,386.5146691005536,12481463,402.7593078613281,382.2260998535156
2017-11-15,390.3577270507813,393.4056432257304,387.81775758870765,390.7111017986682,15272059,399.71799316406253,382.9065869140625
2017-11-16,399.2585754394531,400.20829952837727,391.1528065457484,391.1528065457484,15160866,397.82959289550786,383.68005737304685
2017-11-17,402.8145446777344,408.55703182280365,401.3126430101847,405.9287481354101,12219276,396.35421447753913,384.46810546875
2017-11-20,406.7679748535156,408.3140482193454,399.76656132915537,400.29662340621053,9231195,395.8395935058594,385.37586181640626
2017-11-21,411.9362182617188,415.0725072752765,408.8220151675408,409.3962785586244,13082246,396.9814605712891,386.3975842285156
2017-11-22,411.1411437988281,414.63080768063,407.91648147438605,414.1007161042799,11058315,398.878695678711,387.39457153320313
2017-11-23,418.31927490234375,419.60028777338545,409.33003991022065,411.2515739603883,16031638,400.93274230957036,388.4834381103516
2017-11-24,420.13037109375,423.8409238591258,418.49598341354334,419.6444808201569,13987125,403.9033813476563,389.3854522705078
2017-11-27,420.2408142089844,422.95747110575553,416.9940951785287,418.42973909834956,10237135,407.2649566650391,390.3351745605469
2017-11-28,416.7070007324219,420.24083694312986,414.3879197976694,419.5782592401801,10153618,409.7673645019531,391.2323309326172
2017-11-29,417.8775634765625,419.64449623806036,415.66891226829654,416.04437294804944,8038351,412.51934814453125,392.11976928710936
2017-11-30,407.0772705078125,415.86770388331234,406.1717181648465,415.86770388331234,20637767,413.3012176513672,392.8526025390625
2017-12-01,402.0194396972656,411.3620504815621,400.95928590941384,408.3582765014464,11114967,413.2217071533203,393.40874267578124
2017-12-04,398.2646789550781,403.6537911003411,396.38731670080915,403.5212755747048,10103208,412.3713775634766,393.9410290527344
2017-12-05,403.609619140625,406.7238224538009,395.548051589629,398.02173370853905,18306627,411.53871765136716,394.79180236816404
2017-12-06,409.330078125,410.94237995272846,401.44516790450166,401.97525953106214,24078081,411.35761108398435,395.72032165527344
2017-12-07,411.49456787109375,413.46027399513434,407.7177570842181,410.83196069299925,12095301,410.6751403808594,396.70494079589844
2017-12-08,406.8342590332031,413.8798743420738,405.97290810205186,412.51051773354504,12224184,409.3455291748047,397.78143981933596
2017-12-11,404.69183349609375,409.04290708437816,403.54333619205,407.47474782158963,10792248,407.79063110351564,398.92728820800784
2017-12-12,404.4489440917969,410.36814827100136,401.09179539545335,404.60354554997406,15782031,406.5648254394531,400.11731201171875
2017-12-13,404.029296875,408.5791147133835,402.28445007886097,405.02319284293577,9147866,405.17999877929685,401.14477905273435
2017-12-14,407.0551452636719,408.5570173909573,401.4230584401265,405.9508197175826,10983157,405.1777862548828,402.05165222167966
2017-12-15,406.2821044921875,412.11296454830597,405.3765522457077,411.25158414374175,24408414,405.604052734375,402.8962420654297
2017-12-18,406.8342590332031,411.980426134856,381.0592811695271,402.8366188141747,18581421,406.4610107421875,403.6379077148438
2017-12-19,409.0208435058594,409.4846478418375,406.3925304736846,407.98277574288807,8891691,407.00213317871095,404.4798474121094
2017-12-20,405.5753479003906,409.66136145175227,405.06737169034864,408.99878378648015,10443493,406.62666015625,405.1420025634766
2017-12-21,403.2782897949219,408.1373393478596,401.9751911036367,405.7077998277868,9071450,405.80503234863284,405.7851611328125
2017-12-22,406.5692443847656,407.45271076009254,401.66602221966815,404.0293043570117,10658428,405.7785308837891,406.2061309814453
2017-12-26,410.7214965820313,414.7412521846172,405.5753295123395,408.534931411343,11596338,406.3814971923828,406.6774584960938
2017-12-27,408.0490417480469,414.1228175160323,405.95082025895795,412.13505512018963,9520350,406.7415069580078,407.0922442626953
2017-12-28,408.2477722167969,412.7534176192647,405.99494951556295,408.7115765134946,15511891,407.1633544921875,407.5326495361328
2017-12-29,406.8563232421875,411.82580270814617,405.72991182819817,409.26377699830647,11089700,407.1434722900391,407.59051513671875
2018-01-01,401.8648071289063,407.5852081610255,400.8709111867806,407.5852081610255,9453202,406.7017425537109,407.5891906738281
2018-01-02,402.4832153320313,406.19376806809856,400.38499382911994,403.30042390928554,9499419,406.2666381835937,407.3365209960937
2018-01-03,404.0956115722656,409.04300618717497,403.3225747133575,408.60125820184913,13507800,405.77411499023435,407.16468933105466
2018-01-04,406.5250549316406,407.18766205623797,404.4930912025674,405.57533083084263,9008932,405.86908569335935,406.9915301513672
2018-01-05,407.828125,409.440456111645,406.5029403315087,407.18763332904695,7441284,406.3240692138672,406.7781726074219
2018-01-08,410.16937255859375,411.25161224669074,407.9386354149987,409.08713287049676,8827020,406.68408203125,406.76668823242187
2018-01-09,415.6468505859375,416.9499495671111,408.15951606607763,409.9926772142855,14294571,407.17661743164064,406.7529962158203
2018-01-10,416.2652587890625,418.4959959042889,413.239398987922,416.55237577748244,11727682,407.9982391357422,406.76624877929686
2018-01-11,414.2333068847656,416.3977862956731,413.0185221551711,416.02229612049877,7849171,408.59679260253904,406.63549743652345
2018-01-12,419.2027282714844,420.8813172634133,414.45413724679906,416.55235874310455,15071161,409.83143310546876,406.6567004394531
2018-01-15,419.26898193359375,423.3991671219498,417.52416468209697,419.6444720789422,11120925,411.5718505859375,406.6907135009766
2018-01-16,407.6956481933594,418.6285038363339,406.39254932082434,418.6285038363339,10825151,412.0930938720703,406.6063427734375
2018-01-17,408.3803405761719,410.3681325079495,400.65003206654507,409.04294771583506,13204016,412.5215667724609,406.7635986328125
2018-01-18,406.260009765625,410.6331399693217,404.2280461071302,410.3681089235729,9381821,412.49506225585935,407.0454229736328
2018-01-19,411.3841552734375,412.7535120451171,407.32022731907,407.7177739500436,9973533,412.8506652832031,407.3175299072266
2018-01-22,429.14166259765625,430.37850360430576,415.22714967023234,418.76098533026095,45700733,414.7478942871094,408.09188354492187
2018-01-23,434.33203125,437.7333516251692,430.6877657381498,430.6877657381498,22526810,416.6164123535156,409.04602294921875
2018-01-24,426.8667602539063,433.66940063591005,425.2323431757621,433.66940063591005,14289485,417.6765625,409.74969970703125
2018-01-25,426.66802978515625,429.36257130907364,422.3611274544124,427.5514666866288,13669901,418.92003479003904,410.47590576171876
2018-01-29,426.049560546875,431.7037037022086,423.752565811496,426.8005113405526,9897064,419.60471801757814,411.0117254638672
2018-01-30,419.8211669921875,426.623837213525,419.20273170398895,426.623837213525,9182956,419.6599365234375,411.35185791015624
