Price,Close,High,Low,Open,Volume,MA10,MA50,Return
2023-01-23,1109.4237060546875,1125.811961602633,1107.004299933337,1117.960272105855,10954118,1130.5755249023437,1175.9038037109376,-0.005056059476819086
2023-01-24,1102.873046875,1115.51790607312,1089.8171651533376,1113.851719292168,16488755,1124.0727294921876,1174.1567919921874,-0.005904560308146678
2023-01-25,1087.6259765625,1102.302402806859,1086.461976225218,1101.2753294802073,12385018,1117.517431640625,1172.2413305664063,-0.01382486439006081
2023-01-27,1066.9923095703125,1089.817098907081,1055.260297818003,1088.470529311336,25830975,1111.38896484375,1169.8520263671876,-0.018971289245408918
2023-01-30,1077.218017578125,1082.764407064242,1050.3987961919847,1064.4132886312711,21772103,1106.4656494140625,1167.68001953125,0.009583675454915452
2023-01-31,1074.5245361328125,1089.9541811505658,1068.6585300710096,1087.3749062182637,22691594,1102.3457641601562,1165.8809643554687,-0.0025004051188896037
2023-02-01,1068.156494140625,1086.43914786492,1052.2246622437708,1086.43914786492,19347800,1096.0050415039063,1163.8253637695314,-0.005926381183538054
2023-02-02,1062.2447509765625,1071.85391093282,1054.9635914721293,1058.1590377354637,13662663,1089.2602905273438,1161.7245654296876,-0.0055345290661914515
2023-02-03,1063.1806640625,1072.3105805967245,1046.7467660021255,1072.3105805967245,24699575,1082.7301025390625,1159.4411694335938,0.0008810710385502851
2023-02-06,1055.1690673828125,1059.528634971871,1052.5899131464937,1056.7896118119152,14837879,1076.7408569335937,1156.6460424804689,-0.007535498857808909
2023-02-07,1052.635498046875,1062.4501695052957,1046.7466710224398,1055.4201633910932,15135435,1071.0620361328124,1152.97900390625,-0.002401102737233929
2023-02-08,1073.6572265625,1077.2863960062462,1053.137736379797,1055.8766387784026,21160332,1068.1404541015625,1149.6899462890624,0.019970567736533607
2023-02-09,1075.52880859375,1082.284961068636,1065.463103759131,1074.341987106508,13172763,1066.9307373046875,1146.2634814453124,0.0017431839370580793
2023-02-10,1066.6729736328125,1075.00402903085,1059.6656668626474,1075.00402903085,10790445,1066.8988037109375,1142.7333935546876,-0.008233935613976229
2023-02-13,1060.6014404296875,1072.7670546240697,1056.127767130611,1068.293381324993,10352493,1065.2371459960937,1139.0923779296875,-0.0056920287222117505
2023-02-14,1085.5946044921875,1087.329254712915,1060.738368480938,1063.6143185684562,14321920,1066.3441528320313,1136.3136840820312,0.023565085912361505
2023-02-15,1110.1768798828125,1112.5735854842064,1083.2664969637603,1084.6358877756606,33503591,1070.54619140625,1133.9558764648436,0.022644065555321946
2023-02-16,1109.3096923828125,1124.716518210531,1107.027213083921,1118.165755531408,17264487,1075.252685546875,1131.94318359375,-0.0007811255266741979
2023-02-17,1113.9429931640625,1117.2754874405753,1100.4306882070916,1104.7217922905263,11809520,1080.3289184570312,1130.0345678710937,0.004176742358842578
2023-02-20,1102.1654052734375,1118.3025060122345,1100.202422672568,1116.1341329085612,8836937,1085.0285522460938,1128.2569702148437,-0.010572882062098832
2023-02-21,1111.158447265625,1116.9558691842672,1101.22954869757,1106.547846833629,13311592,1090.8808471679688,1126.6227124023437,0.008159430471287976
2023-02-22,1085.9598388671875,1109.2868172204335,1084.2023673241313,1107.4380609994967,11024335,1092.1111083984374,1124.3758349609375,-0.022677781427524635
2023-02-23,1080.7557373046875,1093.1953270218976,1077.9483712962124,1085.5490279902117,9851910,1092.6338012695312,1122.111611328125,-0.004792167607163611
2023-02-24,1088.1510009765625,1093.8344379808216,1080.9840672539892,1082.8100022510873,9434053,1094.7816040039063,1120.3344702148438,0.006842678152528814
2023-02-27,1080.91552734375,1090.8672478016565,1073.543202799622,1087.3750050988056,11199715,1096.8130126953124,1118.5290283203126,-0.006649328655966902
2023-02-28,1060.2362060546875,1080.5274845520237,1056.1734344203933,1075.5516247048565,21994038,1094.2771728515625,1116.0023193359375,-0.01913130190652368
2023-03-01,1069.9822998046875,1070.712697848546,1060.5555887311154,1070.0279421357468,11551145,1090.25771484375,1113.4651049804688,0.009192379673834017
2023-03-02,1061.833984375,1073.5203549354069,1059.802538079039,1066.8326656493814,9333535,1085.5101440429687,1111.1054736328124,-0.007615374040462974
2023-03-03,1088.927001953125,1092.6018137297042,1068.909698230002,1072.3789987479975,14643807,1083.008544921875,1109.3488745117188,0.025515304630292057
2023-03-06,1099.5633544921875,1106.8216933590497,1095.5918675399987,1095.5918675399987,10171916,1082.74833984375,1108.495224609375,0.009767736974090058
2023-03-08,1103.5120849609375,1104.265304210858,1088.7443751303776,1099.5632986303585,15782657,1081.9837036132812,1107.5210595703124,0.0035911804923451918
2023-03-09,1076.9896240234375,1103.3066574341256,1075.095225544964,1102.8958764013148,16235128,1081.0866821289062,1105.8279125976562,-0.024034590376451392
2023-03-10,1060.3048095703125,1070.0281981219273,1056.8125666742676,1068.887018825526,13334091,1079.0415893554687,1103.803349609375,-0.015492084678396023
2023-03-13,1042.866455078125,1070.027990166369,1038.5297089513685,1063.1805534779228,12771592,1074.513134765625,1101.4405224609375,-0.016446548515850257
2023-03-14,1038.9635009765625,1052.2018311560978,1035.8136967949142,1040.812257084253,16027522,1070.3179321289062,1098.9640283203125,-0.0037425253085450194
